site_id,location,visit_date,trt_period,category,trt_died,pit_tag_ref,tag_new,length,swab_id,bd_load
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104614,TRUE,49,RKS18735,5697760
10101,lower,2015-08-24,pretreat,treated,TRUE,900043000104628,TRUE,57,RKS18739,3283680
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104662,TRUE,42,RKS18741,25937680
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104664,TRUE,47,RKS18479,10502640
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104667,TRUE,45,RKS18623,147520
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104701,TRUE,65,RKS19718,68320
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104731,TRUE,43,RKS18618,35944720
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104744,TRUE,49,RKS18733,308480
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104746,TRUE,52,RKS18738,318320
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104754,TRUE,42,RKS18743,3335120
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104771,TRUE,45,RKS19724,528880
10101,lower,2015-08-24,pretreat,treated,TRUE,900043000104773,TRUE,47,RKS18621,3871520
10101,lower,2015-08-24,pretreat,treated,TRUE,900043000104779,TRUE,46,RKS19726,615040
10101,lower,2015-08-24,pretreat,treated,TRUE,900043000104791,TRUE,42,RKS19722,2131200
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000104794,TRUE,44,RKS18732,3239920
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000108203,TRUE,49,RKS18740,804080
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000108205,TRUE,44,RKS19716,1248480
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000108217,TRUE,46,RKS19717,217600
10101,lower,2015-08-24,pretreat,treated,TRUE,900043000108258,TRUE,41,RKS19725,1002560
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000108285,TRUE,44,RKS18742,5523040
10101,lower,2015-08-24,pretreat,treated,FALSE,900043000108291,TRUE,44,RKS19721,55280
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000063999,TRUE,43,RKS19723,637280
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064013,TRUE,53,RKS18737,5854880
10101,lower,2015-08-24,pretreat,treated,TRUE,900067000064017,TRUE,44,RKS19730,1096800
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064028,TRUE,48,RKS19727,129920
10101,lower,2015-08-24,pretreat,treated,TRUE,900067000064045,TRUE,61,RKS19719,3000400
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064053,TRUE,45,RKS19736,232960
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064054,TRUE,47,RKS18736,42080
10101,lower,2015-08-24,pretreat,treated,TRUE,900067000064070,TRUE,45,RKS18474,34534480
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064099,TRUE,48,RKS19729,175440
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064113,TRUE,41,RKS19728,561200
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064119,TRUE,64,RKS18617,28209520
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064123,TRUE,42,RKS19734,1897200
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064128,TRUE,45,RKS18619,6525840
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064129,TRUE,49,RKS18755,1267200
10101,lower,2015-08-24,pretreat,treated,TRUE,900067000064140,TRUE,42,RKS18622,30744560
10101,lower,2015-08-24,pretreat,treated,TRUE,900067000064141,TRUE,45,RKS18476,12993120
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064152,TRUE,43,RKS18620,632720
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064155,TRUE,41,RKS19720,2162000
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064160,TRUE,59,RKS18478,2500320
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064163,TRUE,48,RKS18615,20290000
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064167,TRUE,45,RKS18477,25721920
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064172,TRUE,46,RKS18734,620000
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064175,TRUE,55,RKS19731,9680
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064179,TRUE,46,RKS18616,20215040
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064186,TRUE,45,RKS19737,1360800
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064193,TRUE,55,RKS19735,4515200
10101,lower,2015-08-24,pretreat,treated,TRUE,900067000064194,TRUE,45,RKS18475,2246480
10101,lower,2015-08-24,pretreat,treated,FALSE,900067000064195,TRUE,47,RKS19732,3721120
10101,lower,2015-08-24,pretreat,treated,FALSE,982000365440181,TRUE,42,RKS19733,131760
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104592,TRUE,44,RKS20372,88240
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000104601,TRUE,48,RKS19968,37093680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104602,TRUE,70,RKS20347,409600
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104603,TRUE,48,RKS20368,48480
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104606,TRUE,48,RKS20091,11622880
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104607,TRUE,59,RKS19989,22493280
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104608,TRUE,53,RKS20070,5242000
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104609,TRUE,50,RKS20071,1429360
10101,lower,2015-08-25,pretreat,treated,TRUE,900043000104610,TRUE,51,RKS20093,62704720
10101,lower,2015-08-25,pretreat,treated,TRUE,900043000104611,TRUE,51,RKS20094,411360
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104613,TRUE,42,RKS20360,86080
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104616,TRUE,59,RKS20075,2640640
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104617,TRUE,61,RKS20080,2456800
10101,lower,2015-08-25,pretreat,treated,TRUE,900043000104618,TRUE,56,RKS20078,59160480
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104626,TRUE,52,RKS20376,840560
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104633,TRUE,45,RKS20097,453680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104634,TRUE,59,RKS20377,303920
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104638,TRUE,53,RKS19991,2616400
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104643,TRUE,60,RKS19961,5818640
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104644,TRUE,42,RKS20382,13761680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104645,TRUE,65,RKS20367,20880
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104646,TRUE,48,RKS20346,340080
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104647,TRUE,62,RKS19992,18914240
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104648,TRUE,51,RKS19994,5866720
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104650,TRUE,52,RKS20066,1195440
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104651,TRUE,43,RKS20355,186080
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104655,TRUE,55,RKS19885,40951680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104659,TRUE,46,RKS20384,27538240
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104661,TRUE,52,RKS19969,9037600
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104665,TRUE,48,RKS19891,2239360
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104668,TRUE,58,RKS19964,3026080
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104669,TRUE,57,RKS20069,5316640
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104670,TRUE,70,RKS20344,6160
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104671,TRUE,60,RKS19980,7339520
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104674,TRUE,64,RKS19984,1082160
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104676,TRUE,58,RKS20064,13169120
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104683,TRUE,60,RKS20356,52400
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104684,TRUE,48,RKS20378,916960
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104687,TRUE,44,RKS20364,641680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104690,TRUE,45,RKS20369,406400
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104699,TRUE,51,RKS20341,3040
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104702,TRUE,46,RKS19978,4669120
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104703,TRUE,48,RKS20079,26206800
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104706,TRUE,68,RKS20345,14240
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104708,TRUE,72,RKS20092,603440
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104712,TRUE,46,RKS20059,15875920
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104719,TRUE,50,RKS19892,13160800
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104720,TRUE,54,RKS20086,97664240
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104724,TRUE,53,RKS19738,22994880
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104736,TRUE,62,RKS19977,11060080
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104739,TRUE,52,RKS20052,885440
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104748,TRUE,56,RKS19887,3455920
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104749,TRUE,50,RKS20386,15843520
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104751,TRUE,57,RKS19995,1131680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104753,TRUE,43,RKS20373,356240
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104755,TRUE,47,RKS20353,231920
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104757,TRUE,69,RKS19997,30000080
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104758,TRUE,47,RKS20370,609760
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104762,TRUE,49,RKS19888,2012400
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000104765,TRUE,52,RKS20098,22537840
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104766,TRUE,48,RKS19965,773120
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104769,TRUE,50,RKS19985,170480
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000104775,TRUE,43,RKS19890,41337040
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104777,TRUE,46,RKS19973,3713040
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000104780,TRUE,59,RKS20056,3910560
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000104786,TRUE,51,RKS19975,71493840
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000104790,TRUE,49,RKS19967,8646320
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000108206,TRUE,45,RKS19971,27146240
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000108207,TRUE,55,RKS19963,624560
10101,lower,2015-08-25,pretreat,treated,TRUE,900043000108222,TRUE,48,RKS20340,198640
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000108231,TRUE,57,RKS20065,7614080
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000108237,TRUE,61,RKS19974,1891920
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000108239,TRUE,51,RKS19993,74609920
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000108243,TRUE,64,RKS20062,7684960
10101,lower,2015-08-25,pretreat,treated,FALSE,900043000108269,TRUE,58,RKS20084,403200
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000108270,TRUE,46,RKS19893,482000
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000108272,TRUE,53,RKS19956,5160640
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000108273,TRUE,49,RKS19998,379680
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000108274,TRUE,52,RKS19889,2209280
10102,lower,2015-08-25,pretreat,treated,FALSE,900043000108275,TRUE,46,RKS20379,38058160
10101,lower,2015-08-25,pretreat,treated,TRUE,900043000108278,TRUE,44,RKS20063,174480
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000108282,TRUE,52,RKS20000,15049920
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000108286,TRUE,52,RKS19982,3766480
11858,lower,2015-08-25,pretreat,treated,FALSE,900043000108290,TRUE,48,RKS19970,1542560
11858,lower,2015-08-25,pretreat,treated,TRUE,900043000108292,TRUE,47,RKS20054,1354960
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000063967,TRUE,51,RKS20087,174240
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064004,TRUE,47,RKS20371,360400
11858,lower,2015-08-25,pretreat,treated,TRUE,900067000064006,TRUE,56,RKS19959,3718720
11858,lower,2015-08-25,pretreat,treated,TRUE,900067000064007,TRUE,68,RKS19986,4815760
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064009,TRUE,45,RKS20375,353760
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064010,TRUE,41,RKS20095,2361360
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064014,TRUE,55,RKS19960,557200
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064015,TRUE,46,RKS20099,7601040
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064016,TRUE,47,RKS20088,4389520
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064019,TRUE,46,RKS20351,219360
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064023,TRUE,52,RKS20348,96320
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064025,TRUE,46,RKS20089,4031360
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064026,TRUE,54,RKS20350,446880
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064039,TRUE,45,RKS20352,699040
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064040,TRUE,47,RKS19894,2746960
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064041,TRUE,50,RKS20058,7302320
10102,lower,2015-08-25,pretreat,treated,TRUE,900067000064046,TRUE,50,RKS20358,1115520
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064050,TRUE,49,RKS20354,119280
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064052,TRUE,46,RKS20053,20020080
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064056,TRUE,48,RKS20076,542640
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064057,TRUE,43,RKS20381,1371840
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064059,TRUE,46,RKS20343,694080
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064061,TRUE,56,RKS20081,31264640
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064062,TRUE,66,RKS19966,2129920
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064064,TRUE,51,RKS20068,49809280
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064065,TRUE,48,RKS20357,504720
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064068,TRUE,49,RKS20077,1685280
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064072,TRUE,47,RKS20374,110240
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064073,TRUE,62,RKS19957,27423200
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064076,TRUE,44,RKS20361,302560
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064078,TRUE,66,RKS20061,24150000
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064080,TRUE,56,RKS19958,17086160
11858,lower,2015-08-25,pretreat,treated,TRUE,900067000064081,TRUE,43,RKS19979,1558080
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064085,TRUE,46,RKS20082,7379520
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064089,TRUE,43,RKS20380,25812720
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064090,TRUE,48,RKS19895,5698560
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064092,TRUE,50,RKS19739,9488320
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064094,TRUE,53,RKS19884,5596400
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064100,TRUE,43,RKS19983,1291120
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064101,TRUE,48,RKS20387,9929040
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064102,TRUE,49,RKS20074,1220080
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064106,TRUE,57,RKS20072,232640
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064107,TRUE,60,RKS20385,0
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064109,TRUE,49,RKS20365,133280
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064116,TRUE,58,RKS19996,9437840
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064127,TRUE,61,RKS20090,29522720
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064131,TRUE,61,RKS19988,3142160
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064133,TRUE,45,RKS20366,468960
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064134,TRUE,55,RKS19972,72714560
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064135,TRUE,61,RKS20073,12360960
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064138,TRUE,50,RKS20362,488000
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064139,TRUE,48,RKS19999,7060960
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064146,TRUE,45,RKS20001,2288480
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064147,TRUE,53,RKS20383,56960720
11858,lower,2015-08-25,pretreat,treated,TRUE,900067000064148,TRUE,48,RKS20057,7084720
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064149,TRUE,50,RKS20349,368960
11858,lower,2015-08-25,pretreat,treated,TRUE,900067000064150,TRUE,51,RKS19976,1051120
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064151,TRUE,58,RKS20060,324240
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064154,TRUE,45,RKS20363,575680
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064157,TRUE,55,RKS19990,57336720
10101,lower,2015-08-25,pretreat,treated,TRUE,900067000064162,TRUE,43,RKS20342,1680
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064177,TRUE,64,RKS19987,16868960
10101,lower,2015-08-25,pretreat,treated,FALSE,900067000064178,TRUE,63,RKS20067,873200
10102,lower,2015-08-25,pretreat,treated,FALSE,900067000064182,TRUE,51,RKS19886,693520
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064187,TRUE,42,RKS20002,43461680
11858,lower,2015-08-25,pretreat,treated,TRUE,900067000064190,TRUE,50,RKS19962,17135840
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064196,TRUE,48,RKS19981,18236160
11858,lower,2015-08-25,pretreat,treated,FALSE,900067000064199,TRUE,49,RKS20003,7812800
10102,lower,2015-08-25,pretreat,treated,FALSE,982000362395870,TRUE,47,RKS20359,1258800
10101,lower,2015-08-25,pretreat,treated,FALSE,982000362395895,TRUE,54,RKS20085,44354320
10101,lower,2015-08-25,pretreat,treated,FALSE,982000365440215,TRUE,46,RKS20096,227440
11858,lower,2015-08-25,pretreat,treated,FALSE,982000365440341,TRUE,46,RKS20055,40394960
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104600,TRUE,56,RKS20121,9685200
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104604,TRUE,61,RKS20328,825920
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104615,TRUE,47,RKS20106,24638960
10102,lower,2015-08-26,pretreat,treated,TRUE,900043000104620,TRUE,48,RKS19943,4295336
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104621,TRUE,47,RKS19907,647760
10101,lower,2015-08-26,pretreat,treated,TRUE,900043000104623,TRUE,45,RKS19775,919944
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104624,TRUE,52,RKS19920,6262601
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104625,TRUE,46,RKS20312,27840
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104631,TRUE,48,RKS20320,597920
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104632,TRUE,49,RKS20314,92880
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104635,TRUE,45,RKS20101,37700480
10101,lower,2015-08-26,pretreat,treated,TRUE,900043000104637,TRUE,63,RKS20137,17906560
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104640,TRUE,43,RKS19900,3647760
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104641,TRUE,54,RKS20143,1272160
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104642,TRUE,42,RKS20298,16148320
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104649,TRUE,49,RKS20104,1868160
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104653,TRUE,47,RKS20338,86960
10102,lower,2015-08-26,pretreat,treated,TRUE,900043000104654,TRUE,44,RKS19939,2914320
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104657,TRUE,51,RKS20293,5955200
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104658,TRUE,59,RKS20334,391440
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104666,TRUE,53,RKS19912,4790560
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104673,TRUE,41,RKS19906,1663040
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104681,TRUE,47,RKS20316,203760
10101,lower,2015-08-26,pretreat,treated,TRUE,900043000104685,TRUE,51,RKS19922,639360
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104686,TRUE,49,RKS19913,213816
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104691,TRUE,42,RKS20307,9532800
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104693,TRUE,46,RKS19904,5715040
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104694,TRUE,51,RKS20327,8560
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104696,TRUE,53,RKS20113,10040000
10102,lower,2015-08-26,pretreat,treated,TRUE,900043000104697,TRUE,56,RKS19927,9090240
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104698,TRUE,41,RKS20313,47600
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104700,TRUE,42,RKS20102,1173680
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104704,TRUE,52,RKS20297,43887440
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104705,TRUE,51,RKS20100,7415280
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104707,TRUE,51,RKS20131,1833600
10102,lower,2015-08-26,pretreat,treated,FALSE,900043000104709,TRUE,48,RKS19938,29101440
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104713,TRUE,49,RKS20145,8673920
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104718,TRUE,52,RKS20134,8847200
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104726,TRUE,60,RKS20324,1232640
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104729,TRUE,52,RKS20302,8799200
10101,lower,2015-08-26,pretreat,treated,TRUE,900043000104730,TRUE,46,RKS19772,245040
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104733,TRUE,49,RKS20110,15827280
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104737,TRUE,44,RKS20103,556080
10101,lower,2015-08-26,pretreat,treated,TRUE,900043000104742,TRUE,60,RKS20125,1358080
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104747,TRUE,47,RKS20337,628400
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104761,TRUE,44,RKS19929,48350000
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104763,TRUE,47,RKS20142,30083040
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104767,TRUE,51,RKS20305,4580080
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104768,TRUE,47,RKS20120,5128880
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104772,TRUE,43,RKS20107,51696960
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104776,TRUE,47,RKS20117,4127920
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104778,TRUE,51,RKS20108,26001440
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104781,TRUE,47,RKS19768,685120
10101,lower,2015-08-26,pretreat,treated,TRUE,900043000104782,TRUE,46,RKS20147,2976000
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104784,TRUE,44,RKS20132,7818880
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104785,TRUE,46,RKS20326,137520
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104787,TRUE,50,RKS19917,10882880
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000104788,TRUE,46,RKS20318,259360
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104792,TRUE,50,RKS19911,702480
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104793,TRUE,48,RKS20141,8665440
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104796,TRUE,45,RKS19905,4718080
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104797,TRUE,44,RKS20122,1858800
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000104798,TRUE,48,RKS20146,790640
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000104799,TRUE,47,RKS19901,1059040
10102,lower,2015-08-26,pretreat,treated,FALSE,900043000107968,TRUE,47,RKS19926,45205760
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000108201,TRUE,51,RKS20295,4085200
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000108214,TRUE,51,RKS20309,8271920
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000108216,TRUE,49,RKS20115,1711920
10102,lower,2015-08-26,pretreat,treated,FALSE,900043000108219,TRUE,47,RKS19925,1104080
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000108223,TRUE,48,RKS20138,26578640
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000108224,TRUE,52,RKS20296,4502320
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000108245,TRUE,52,RKS20303,32761120
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000108246,TRUE,49,RKS20129,72801744
11858,lower,2015-08-26,pretreat,treated,TRUE,900043000108247,TRUE,47,RKS20323,29280
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000108255,TRUE,56,RKS19915,4566960
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000108257,TRUE,47,RKS19770,117200
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000108260,TRUE,45,RKS20331,45120
10101,lower,2015-08-26,pretreat,treated,FALSE,900043000108261,TRUE,43,RKS19930,5630689
11858,lower,2015-08-26,pretreat,treated,FALSE,900043000108263,TRUE,46,RKS20322,336480
